edge,nodeid,x,y,weight,active,demand,
86,1544,-209.772396,79.558342,0.019720041,1,2,
86,1548,-209.772278,79.5585,0.102297801,1,2,
86,1552,-209.7722,79.55952,0.241205307,1,2,
86,1553,-209.772184,79.561932,0.27740721,1,3,
86,1555,-209.772164,79.564706,0.40040979,1,3,
86,1558,-209.772136,79.56871,0.217700069,1,3,
86,1560,-209.77207,79.570886,7.606840293,0,4,
87,2953,-209.72258,79.513118,0.0184,0,4,
87,2954,-209.72258,79.512934,0.092210628,1,4,
87,2955,-209.722566,79.512012,0.090807929,1,3,
87,2956,-209.722554,79.511104,0.224408912,1,3,
87,2957,-209.722534,79.513348,0.385200052,1,2,
87,2958,-209.722532,79.509496,0.420874566,1,3,
87,2960,-209.72238,79.513702,6.230860849,0,2,
88,1184,-209.781066,79.534638,0.082896562,0,3,
88,1186,-209.781026,79.535466,0.040286971,1,1,
88,1192,-209.780978,79.535866,0.029068884,1,3,
88,1201,-209.780926,79.536152,0.056814787,1,2,
88,1221,-209.780732,79.536686,0.054739017,1,1,
88,1241,-209.780488,79.537176,0.05114411,1,4,
88,1257,-209.780202,79.5376,0.040306823,1,4,
88,1263,-209.779942,79.537908,0.029145154,1,3,
88,1268,-209.77973,79.538108,0.061040642,1,4,
88,1278,-209.77924,79.538472,0.065744353,1,2,
88,1291,-209.778686,79.538826,0.017173235,1,1,
88,1307,-209.778532,79.538902,0.054938875,1,3,
88,1339,-209.778034,79.539134,0.136906537,1,3,
88,1365,-209.776792,79.53971,2.485501543,0,4,
89,5,-209.799848,79.530426,0.0478,0,2,
89,30,-209.79937,79.530426,3.187538863,0,3,
90,82,-209.798518,79.56229,0.070565997,0,1,
90,89,-209.798102,79.56172,0.043416587,1,3,
90,121,-209.797832,79.56138,0.274490073,1,3,
90,201,-209.795528,79.559888,0.089429302,1,1,
90,229,-209.794792,79.55938,0.160810572,1,1,
90,289,-209.793322,79.558728,0.195906304,1,4,
90,498,-209.791484,79.55805,0.262962355,1,3,
90,644,-209.78891,79.557512,0.176003636,1,1,
90,814,-209.787158,79.557344,0.374095442,1,1,
90,1064,-209.783424,79.557116,0.565406933,1,1,
90,1346,-209.77777,79.557088,0.174073318,1,4,
90,1401,-209.776044,79.556862,0.170190129,1,3,
90,1477,-209.774376,79.556524,0.06224757,1,1,
90,1494,-209.773766,79.5564,0.107982406,1,2,
90,1533,-209.772708,79.556184,0.179814682,1,1,
90,1614,-209.770954,79.555788,0.269615801,1,4,
90,1717,-209.768296,79.555336,0.118791245,1,4,
90,1758,-209.767136,79.55508,0.140630864,1,4,
90,1779,-209.765734,79.55497,0.146444392,1,2,
90,1837,-209.764274,79.554856,0.235610611,1,4,
90,1894,-209.761994,79.554262,2.0754313,0,3,
91,1365,-209.776792,79.53971,0.130553591,0,3,
91,1416,-209.775642,79.540328,0.031141612,1,2,
91,1423,-209.775368,79.540476,0.12371354,1,1,
91,1480,-209.77427,79.541046,0.052956208,1,2,
91,1492,-209.7738,79.54129,0.134797181,1,2,
91,1537,-209.772618,79.541938,0.031237157,1,4,
91,1546,-209.772344,79.542088,0.145086043,1,1,
91,1609,-209.771054,79.542752,0.380682597,1,2,
91,1730,-209.767664,79.544484,0.090072415,1,2,
91,1761,-209.766862,79.544894,2.550943865,1,1,
91,1768,-209.766246,79.570396,0.115424781,1,3,
91,1769,-209.766174,79.571548,2.57720007,1,4,
91,1770,-209.766168,79.545776,1.055819852,1,4,
91,1778,-209.765752,79.556326,0.135611946,1,2,
91,1779,-209.765734,79.55497,0.039004615,1,3,
91,1780,-209.765728,79.55458,0.7826,1,2,
91,1781,-209.765728,79.546754,0.750000107,1,4,
91,1782,-209.765724,79.554254,0.036404945,1,4,
91,1783,-209.765718,79.55389,0.162214919,1,1,
91,1784,-209.765696,79.552268,0.5994003,1,2,
91,1785,-209.76569,79.558262,0.778005039,1,1,
91,1787,-209.765662,79.550482,0.152229563,1,3,
91,1790,-209.765632,79.54896,0.0754,1,3,
91,1791,-209.765632,79.548206,0.0602,1,3,
91,1792,-209.765632,79.547604,1.431834921,1,3,
91,1799,-209.765532,79.561922,0.094884351,1,1,
91,1803,-209.765492,79.56287,0.929159125,0,1,
92,1894,-209.761994,79.554262,1.410679099,0,3,
92,2238,-209.747938,79.553066,1.579095805,1,4,
92,2508,-209.732204,79.551726,0.020063898,1,1,
92,2517,-209.732004,79.55171,0.022887551,1,4,
92,2548,-209.731776,79.55169,0.015247295,1,2,
92,2597,-209.731624,79.551678,0.014012851,1,3,
92,2660,-209.731484,79.551672,0.044438722,1,4,
92,2703,-209.731042,79.551626,0.324896845,1,3,
92,2782,-209.727806,79.551336,0.202003564,1,3,
92,2865,-209.725794,79.551156,0.272322823,1,3,
92,2917,-209.72308,79.550932,0.351996648,1,3,
92,2994,-209.719572,79.550642,1.212702189,1,3,
92,3106,-209.70749,79.549598,0.374564601,1,3,
92,3138,-209.70376,79.549256,0.164485379,1,3,
92,3150,-209.702122,79.549106,2.943959137,0,3,
93,2661,-209.731484,79.551242,0.044324711,0,1,
93,2702,-209.731046,79.551174,0.350538614,1,2,
93,2766,-209.72838,79.548898,0.189303671,1,1,
93,2769,-209.728242,79.550786,0.188424733,1,4,
93,2770,-209.72815,79.548904,0.185038915,1,1,
93,2773,-209.728056,79.550752,0.180100527,1,4,
93,2775,-209.727952,79.548954,0.175539625,1,1,
93,2777,-209.727882,79.550708,0.006092618,1,2,
93,2780,-209.727826,79.550684,0.00932309,1,1,
93,2786,-209.72774,79.550648,0.161001118,1,2,
93,2787,-209.727734,79.549038,0.153296836,1,3,
93,2792,-209.727588,79.550564,0.142661838,1,4,
93,2793,-209.727546,79.549138,0.135025479,1,1,
93,2797,-209.727468,79.550486,0.123318287,1,2,
93,2800,-209.727414,79.549254,0.109986363,1,4,
93,2801,-209.72735,79.550352,0.0981079,1,4,
93,2803,-209.727304,79.549372,0.01603122,1,4,
93,2807,-209.727216,79.549506,0.061626293,1,1,
93,2809,-209.727198,79.550122,0.044761591,1,1,
93,2812,-209.72716,79.549676,0.030202649,1,2,
93,2813,-209.727156,79.549978,0.018070971,1,2,
93,2815,-209.72714,79.549798,0.002828427,1,3,
93,2817,-209.727136,79.549826,0.612829014,0,3,
94,2543,-209.731784,79.55382,0.028456985,0,3,
94,2641,-209.7315,79.553802,0.089629013,1,2,
94,2719,-209.73061,79.553696,0.026701311,1,4,
94,2724,-209.730346,79.553656,6.378990331,0,3,
95,851,-209.786476,79.583964,0.991077575,0,4,
95,860,-209.786352,79.574054,0.301406636,1,4,
95,864,-209.786332,79.577068,0.591003384,1,1,
95,867,-209.786312,79.582978,0.4934,1,4,
95,868,-209.786312,79.578044,0.170205758,1,3,
95,870,-209.786298,79.579746,0.156404604,1,2,
95,875,-209.786286,79.58131,0.114601571,1,3,
95,876,-209.78628,79.582456,6.285106421,0,4,
96,2662,-209.731484,79.551672,0.228720353,0,1,
96,2724,-209.730346,79.553656,0.014369412,1,1,
96,2728,-209.730204,79.553634,0.215954162,1,3,
96,2772,-209.728068,79.553316,0.177870177,1,1,
96,2774,-209.72797,79.55154,0.174213777,1,1,
96,2779,-209.72785,79.553278,0.17342595,1,3,
96,2781,-209.72782,79.551544,0.005803447,1,2,
96,2784,-209.727762,79.551546,0.168240899,1,1,
96,2790,-209.727594,79.55322,0.163800488,1,2,
96,2791,-209.72759,79.551582,0.157875141,1,2,
96,2798,-209.727424,79.553152,0.151200529,1,2,
96,2799,-209.72742,79.55164,0.016819037,1,1,
96,2805,-209.727268,79.551712,0.135200592,1,3,
96,2806,-209.727264,79.553064,0.015864426,1,4,
96,2818,-209.727132,79.552976,0.11401421,1,3,
96,2819,-209.727114,79.551836,0.102544624,1,4,
96,2823,-209.72703,79.552858,0.090600221,1,2,
96,2824,-209.727028,79.551952,0.077037653,1,4,
96,2827,-209.726946,79.552718,0.062801274,1,4,
96,2828,-209.726942,79.55209,0.047883191,1,4,
96,2831,-209.72689,79.552566,0.033005454,1,4,
96,2832,-209.726884,79.552236,0.00621289,1,1,
96,2833,-209.72688,79.552298,0.00981835,1,4,
96,2834,-209.726874,79.552396,8.513691507,0,1,
97,202,-209.795506,79.502018,0.077274834,0,2,
97,204,-209.795472,79.50279,5.495920251,0,4,
98,1513,-209.773038,79.552962,0.47813542,0,2,
98,1718,-209.76828,79.55249,0.259351885,1,1,
98,1784,-209.765696,79.552268,0.062232146,1,3,
98,1817,-209.765074,79.552248,0.138676314,1,2,
98,1852,-209.763688,79.552202,0.223647312,1,1,
98,1921,-209.761452,79.552248,0.25182478,1,1,
98,1972,-209.758956,79.552582,0.348165018,1,3,
98,2092,-209.755488,79.55289,0.228404291,1,4,
98,2144,-209.753204,79.552904,0.392664131,1,2,
98,2206,-209.74928,79.55276,4.146296246,0,4,
99,859,-209.78637,79.571294,0.273805917,0,4,
99,861,-209.786352,79.574032,0.969286356,0,3,
100,198,-209.795604,79.571142,0.044011362,0,3,
100,220,-209.79518,79.57126,0.26590299,1,3,
100,334,-209.792522,79.571334,0.2856,1,2,
100,622,-209.789666,79.571334,0.329624271,1,1,
100,859,-209.78637,79.571294,0.093867353,1,3,
100,925,-209.785462,79.571532,0.080564508,1,1,
100,962,-209.784672,79.57169,0.089188789,1,4,
100,1047,-209.783782,79.571748,0.071022813,1,1,
100,1078,-209.783072,79.57173,0.084172442,1,1,
100,1114,-209.782242,79.57159,0.119294258,1,2,
100,1174,-209.781116,79.571196,0.013805796,1,3,
100,1193,-209.780978,79.571192,0.219629506,1,1,
100,1288,-209.778782,79.571156,0.278464648,1,1,
100,1404,-209.775998,79.571216,0.393801828,1,1,
100,1561,-209.77206,79.571228,0.25183844,1,3,
100,1674,-209.769542,79.571184,0.338761273,1,3,
100,1769,-209.766174,79.571548,1.524838418,0,4,
101,1345,-209.777836,79.581372,0.159944115,0,1,
101,1362,-209.776972,79.582718,2.706082312,0,2,
102,320,-209.792704,79.5607,0.137458212,0,1,
102,323,-209.792664,79.562074,0.280016142,1,4,
102,328,-209.792554,79.564872,0.354000508,1,1,
102,329,-209.792548,79.568412,0.822400024,1,2,
102,330,-209.792546,79.560188,0.066837415,1,2,
102,432,-209.792114,79.559678,0.070668805,1,4,
102,495,-209.791526,79.559286,0.327138381,1,4,
102,685,-209.788382,79.558382,0.559594139,1,4,
102,1090,-209.782806,79.55791,0.169718473,1,1,
102,1175,-209.781116,79.557754,0.2592,1,1,
102,1308,-209.778524,79.557754,0.258911568,1,4,
102,1409,-209.775936,79.55783,0.197841351,0,4,
103,1346,-209.77777,79.557088,0.048961209,0,3,
103,1358,-209.777288,79.557174,0.254415408,1,1,
103,1460,-209.774744,79.557202,0.192923301,1,3,
103,1532,-209.77282,79.55706,0.186935818,1,4,
103,1615,-209.770954,79.556948,0.102758163,1,2,
103,1660,-209.769936,79.556808,5.288609454,0,4,
104,2920,-209.722726,79.580644,0.036400549,0,3,
104,2925,-209.722724,79.581008,0.146400546,1,4,
104,2926,-209.72272,79.582472,0.0366,1,3,
104,2927,-209.72272,79.582106,0.111800716,1,4,
104,2928,-209.722716,79.583224,0.226000796,1,2,
104,2929,-209.72271,79.585484,0.075400265,1,1,
104,2930,-209.722708,79.586238,0.055001455,1,2,
104,2931,-209.722704,79.586788,0.220400363,1,4,
104,2933,-209.7227,79.588992,0.0552,1,2,
104,2934,-209.7227,79.58844,0.110000727,1,1,
104,2936,-209.722696,79.58954,0.164803034,1,2,
104,2938,-209.722686,79.591188,0.055000364,1,4,
104,2939,-209.722684,79.591738,0.1000018,1,3,
104,2942,-209.722678,79.592738,0.300602395,1,2,
104,2944,-209.722666,79.595744,0.100400199,1,1,
104,2945,-209.722664,79.596748,2.364433573,0,3,
105,2918,-209.72279,79.573104,0.006977105,0,4,
105,2919,-209.722728,79.573072,0.005685068,1,4,
105,2937,-209.722692,79.573028,0.010829589,1,1,
105,2940,-209.722684,79.57292,0.141801269,1,2,
105,2943,-209.722678,79.571502,0.495804034,1,4,
105,2946,-209.722658,79.566544,0.16520109,1,2,
105,2947,-209.722652,79.564892,0.034200585,1,3,
105,2948,-209.72265,79.56455,0.109400731,1,3,
105,2949,-209.722646,79.563456,0.430401673,1,2,
105,2950,-209.722634,79.559152,0.143400139,1,3,
105,2951,-209.722632,79.557718,8.051540871,0,3,
106,8,-209.799796,79.53473,0.045400441,0,4,
106,34,-209.799342,79.534728,0.079602261,1,2,
106,35,-209.799336,79.535524,0.239006778,1,1,
106,37,-209.799318,79.537914,0.079801003,1,2,
106,38,-209.799314,79.538712,8.677263128,0,4,
107,3060,-209.712832,79.545808,0.169201064,0,1,
107,3062,-209.712826,79.544116,0.507601418,1,4,
107,3063,-209.712814,79.53904,0.169000473,1,1,
107,3064,-209.71281,79.53735,4.294863784,0,3,
108,3049,-209.713286,79.580296,0.0364,0,2,
108,3050,-209.713286,79.58066,0.039000513,1,2,
108,3053,-209.713284,79.58027,0.155800513,1,4,
108,3054,-209.71328,79.578712,0.0388,1,1,
108,3055,-209.71328,79.5791,0.318402261,1,2,
108,3056,-209.713268,79.575916,0.838806104,1,4,
108,3057,-209.713236,79.567528,0.279601788,1,2,
108,3058,-209.713226,79.564732,1.629537358,0,1,
109,3012,-209.718066,79.580292,0.002009975,0,2,
109,3013,-209.718064,79.580272,0.0384,1,1,
109,3014,-209.718064,79.580656,0.191400104,1,1,
109,3015,-209.718062,79.578742,0.0382,1,3,
109,3016,-209.718062,79.579124,0.318201006,1,4,
109,3017,-209.718054,79.575942,0.840003429,1,1,
109,3018,-209.71803,79.567542,0.279800643,1,1,
109,3019,-209.718024,79.564744,0.140401282,1,4,
109,3020,-209.718018,79.56334,0.420603852,1,1,
109,3021,-209.718,79.559134,0.140201284,1,3,
109,3023,-209.717994,79.557732,1.881265159,0,1,
110,3139,-209.703438,79.545814,0.183200109,0,4,
110,3140,-209.703436,79.543982,0.732400109,1,2,
110,3141,-209.703432,79.536658,0.183,1,1,
110,3142,-209.703432,79.538488,9.763754018,0,1,
111,105,-209.797986,79.514144,0.052013844,0,2,
111,106,-209.797974,79.514664,0.474401518,1,3,
111,107,-209.797962,79.519408,0.402800199,1,3,
111,108,-209.797958,79.51538,0.084803774,1,2,
111,109,-209.79795,79.516228,0.052201533,1,1,
111,110,-209.797946,79.51675,0.212600376,1,3,
111,111,-209.797942,79.518876,0.159600125,1,4,
111,112,-209.79794,79.51728,0.131602432,1,1,
111,113,-209.797932,79.518596,7.582975535,0,2,
112,2631,-209.731512,79.555182,0.021296009,0,4,
112,2669,-209.731458,79.554976,0.02322068,1,4,
112,2675,-209.731414,79.554748,0.013914022,1,3,
112,2680,-209.73137,79.554616,0.019581624,1,3,
112,2690,-209.73126,79.554454,0.021280977,1,2,
112,2699,-209.731098,79.554316,0.037359336,1,1,
112,2712,-209.730774,79.55413,7.530061835,0,2,
113,104,-209.797992,79.52019,0.078257524,0,1,
113,107,-209.797962,79.519408,0.107412104,1,4,
113,117,-209.797868,79.520478,0.306003203,1,3,
113,118,-209.797854,79.523538,0.258130277,1,2,
113,122,-209.797772,79.526118,0.430820473,1,1,
113,124,-209.79773,79.530426,1.760091475,0,1,
114,1232,-209.78064,79.534636,0.052845813,0,2,
114,1234,-209.780618,79.535164,0.048649769,1,1,
114,1235,-209.780596,79.53565,0.01411524,1,4,
114,1236,-209.780578,79.53579,0.012134249,1,3,
114,1237,-209.78056,79.53591,0.022475765,1,4,
114,1240,-209.780514,79.53613,0.025365331,1,1,
114,1243,-209.780438,79.536372,0.057830788,1,3,
114,1255,-209.780216,79.536906,0.038038402,1,1,
114,1262,-209.78002,79.537232,0.045044423,1,3,
114,1267,-209.779766,79.537604,0.036732547,1,4,
114,1273,-209.779538,79.537892,0.050489207,1,1,
114,1279,-209.779184,79.538252,0.051847469,1,2,
114,1289,-209.778764,79.538556,0.057658651,1,1,
114,1331,-209.778268,79.53885,0.080948379,1,3,
114,1352,-209.777576,79.53927,0.089903059,1,4,
114,1365,-209.776792,79.53971,3.700590358,0,3,
115,2306,-209.7444,79.557604,0.004103657,0,2,
115,2307,-209.74437,79.557632,0.012457929,1,4,
115,2314,-209.744286,79.557724,0.004103657,1,1,
115,2315,-209.744258,79.557754,4.955206526,0,3,
116,590,-209.790164,79.57641,0.071312271,0,4,
116,595,-209.790124,79.577122,0.1244,1,3,
116,596,-209.790124,79.575878,0.038181147,1,1,
116,610,-209.789986,79.575522,0.036268444,1,2,
116,617,-209.789808,79.575206,0.038907069,1,3,
116,620,-209.789708,79.57483,0.037791533,1,4,
116,621,-209.78967,79.574454,0.312000256,1,4,
116,622,-209.789666,79.571334,0.273414338,1,1,
116,626,-209.789638,79.574068,0.008438009,1,1,
116,627,-209.78963,79.573984,2.181441157,0,2,
117,1728,-209.767816,79.574118,0.08581515,0,2,
117,1729,-209.767698,79.574968,0.490036733,1,2,
117,1732,-209.767638,79.579868,0.37741913,1,3,
117,1734,-209.7676,79.576094,0.0336,1,1,
117,1735,-209.7676,79.57643,7.601766979,0,4,
118,2868,-209.725758,79.512964,0.015440207,0,3,
118,2869,-209.725634,79.512872,0.019516147,1,3,
118,2872,-209.725496,79.512734,0.020762466,1,4,
118,2875,-209.725374,79.512566,0.017938785,1,4,
118,2877,-209.725282,79.512412,0.084525262,1,2,
118,2878,-209.725236,79.511568,0.0536,1,2,
118,2879,-209.725236,79.512104,0.101012672,1,3,
118,2880,-209.72522,79.511094,7.029075393,0,2,
119,2443,-209.735982,79.580556,0.0202,0,1,
119,2446,-209.735784,79.580516,0.112225666,1,2,
119,2466,-209.734662,79.580492,0.160200999,1,1,
119,2492,-209.733068,79.580332,0.076578065,1,4,
119,2507,-209.732306,79.580256,0.035036552,1,4,
119,2526,-209.731956,79.580272,0.030005999,1,1,
119,2588,-209.731656,79.580266,0.504601427,1,2,
119,2839,-209.72661,79.580278,0.388402523,1,1,
119,2921,-209.722726,79.580292,0.466,1,3,
119,3012,-209.718066,79.580292,0.478000167,1,3,
119,3051,-209.713286,79.580296,0.353800904,1,1,
119,3078,-209.709748,79.580304,0.438803692,1,2,
119,3119,-209.70536,79.580322,0.046000435,1,4,
119,3130,-209.7049,79.58032,1.876559586,0,1,
120,2930,-209.722708,79.586238,0.089200224,0,2,
120,2976,-209.721816,79.586236,0.267600673,1,4,
120,3000,-209.71914,79.58623,0.089,1,3,
120,3007,-209.71825,79.58623,0.079800251,1,2,
120,3031,-209.717452,79.586228,0.239200753,1,4,
120,3041,-209.71506,79.586222,0.0796,1,1,
120,3044,-209.714264,79.586222,0.164200487,1,2,
120,3066,-209.712622,79.586218,0.492601462,1,3,
120,3103,-209.707696,79.586206,0.164200122,1,1,
120,3116,-209.706054,79.586204,0.105600189,1,1,
120,3128,-209.704998,79.586202,0.316400569,1,1,
120,3157,-209.701834,79.586196,0.10540019,1,2,
120,3183,-209.70078,79.586194,2.894235319,0,4,
121,2845,-209.726592,79.573102,0.0762,0,4,
121,2863,-209.72583,79.573102,0.228,1,3,
121,2909,-209.72355,79.573102,0.076000263,1,1,
121,2918,-209.72279,79.573104,9.279340711,0,3,
122,45,-209.799242,79.520514,0.129130786,0,3,
122,104,-209.797992,79.52019,0.053579847,1,1,
122,137,-209.797466,79.520088,0.0378,1,1,
122,155,-209.797088,79.520088,1.875655757,0,2,
123,38,-209.799314,79.538712,4.705508848,0,1,
124,1575,-209.77168,79.500626,0.017736967,0,1,
124,1578,-209.771526,79.500714,0.020060907,1,3,
124,1588,-209.771338,79.500784,0.020592232,1,2,
124,1604,-209.771136,79.500824,0.018239518,1,1,
124,1616,-209.770954,79.500836,0.157402033,1,1,
124,1681,-209.76938,79.500828,0.184802706,1,1,
124,1736,-209.767532,79.500818,0.185602694,1,1,
124,1786,-209.765676,79.500808,0.185002703,1,2,
124,1843,-209.763826,79.500798,0.206202425,1,2,
124,1900,-209.761764,79.500788,3.857724438,0,3,
125,156,-209.797086,79.516298,0.196802541,0,4,
125,222,-209.795118,79.516288,0.087400915,1,4,
125,259,-209.794244,79.516284,0.143602228,1,3,
125,305,-209.792808,79.516276,0.393605081,1,2,
125,651,-209.788872,79.516256,0.371605382,1,3,
125,936,-209.785156,79.516236,0.149401205,1,4,
125,1054,-209.783662,79.51623,0.225403194,1,4,
125,1160,-209.781408,79.516218,0.0662,1,2,
125,1220,-209.780746,79.516218,0.217800367,1,1,
125,1299,-209.778568,79.516222,0.187005241,1,2,
125,1368,-209.776698,79.516208,0.192837444,1,3,
125,1448,-209.77477,79.51617,0.183400981,1,1,
125,1518,-209.772936,79.516164,0.056817251,1,2,
125,1545,-209.772368,79.516178,0.01431363,1,1,
125,1551,-209.772226,79.516196,0.027664418,1,3,
125,1567,-209.77196,79.516272,0.04813024,1,2,
125,1581,-209.771504,79.516426,0.013102671,1,1,
125,1584,-209.771376,79.516454,0.015065192,1,1,
125,1594,-209.771226,79.516468,0.013405969,1,3,
125,1607,-209.771092,79.516472,0.021015233,1,4,
125,1624,-209.770882,79.516464,0.007443118,1,2,
125,1627,-209.770808,79.516456,0.013493702,1,2,
125,1637,-209.770676,79.516428,0.020808652,1,4,
125,1644,-209.770478,79.516364,0.030642454,1,2,
125,1652,-209.770192,79.516254,0.031482058,1,4,
125,1663,-209.769886,79.51618,0.02116034,1,3,
125,1670,-209.769676,79.516154,0.043007441,1,3,
125,1693,-209.769246,79.516146,0.369806544,1,2,
125,1798,-209.765548,79.516124,0.40080499,1,1,
125,1910,-209.76154,79.516104,0.080602233,1,2,
125,1939,-209.760734,79.516098,0.023742788,1,2,
125,1944,-209.760498,79.516072,0.023041701,1,2,
125,1948,-209.760274,79.516018,0.022917242,1,1,
125,1951,-209.76006,79.515936,0.034078732,1,3,
125,1954,-209.759754,79.515786,6.078642891,0,2,
126,1820,-209.764926,79.576352,0.0036,0,1,
126,1822,-209.76489,79.576352,0.131402435,1,1,
126,1854,-209.763576,79.576344,0.125601433,1,4,
126,1886,-209.76232,79.576338,3.368713511,0,2,
127,198,-209.795604,79.571142,0.049024484,0,2,
127,221,-209.795142,79.570978,0.0066,1,1,
127,225,-209.795076,79.570978,0.255002824,1,1,
127,333,-209.792526,79.570966,0.615206372,1,1,
127,858,-209.786374,79.570938,0.0044,1,2,
127,865,-209.78633,79.570938,0.115591176,1,4,
127,933,-209.785224,79.570602,0.064689103,1,1,
127,967,-209.784592,79.570464,0.067318942,1,3,
127,1015,-209.78392,79.570424,0.047442175,1,4,
127,1061,-209.783446,79.570444,0.0356,1,2,
127,1077,-209.78309,79.570444,0.06593239,1,4,
127,1101,-209.782438,79.570542,0.06078717,1,4,
127,1134,-209.781846,79.57068,0.057609027,1,3,
127,1165,-209.781292,79.570838,0.019828263,1,4,
127,1179,-209.781096,79.570868,0.032190682,1,2,
127,1215,-209.780778,79.570918,0.199406419,1,2,
127,1287,-209.778784,79.570902,0.27881033,1,3,
127,1407,-209.775996,79.570878,0.392600815,1,2,
127,1560,-209.77207,79.570886,0.201200398,1,2,
127,1656,-209.770058,79.570882,0.049448964,1,3,
127,1673,-209.769564,79.57086,0.003255764,1,4,
127,1675,-209.769532,79.570854,0.043934497,1,2,
127,1694,-209.7691,79.570774,0.100882902,1,4,
127,1722,-209.76811,79.57058,0.069218495,1,3,
127,1743,-209.767422,79.570504,0.062432043,1,2,
127,1762,-209.766798,79.570484,0.055897048,1,4,
127,1768,-209.766246,79.570396,0.140817186,1,1,
127,1823,-209.764838,79.570418,0.107011962,1,4,
127,1845,-209.763768,79.570434,0.033005454,1,2,
127,1871,-209.763438,79.57044,0.069335417,1,4,
127,1875,-209.76275,79.570354,0.06685058,1,3,
127,1893,-209.762104,79.570182,0.088552809,1,2,
127,1923,-209.761308,79.569794,0.056467336,1,4,
127,1936,-209.760878,79.569428,0.287654515,1,3,
127,1973,-209.758854,79.567384,0.23603737,1,4,
127,2020,-209.757196,79.565704,0.11494851,1,1,
127,2050,-209.756292,79.564994,0.094366308,1,4,
127,2094,-209.755452,79.564564,0.10896605,1,3,
127,2122,-209.754376,79.564392,0.092704477,1,2,
127,2141,-209.75345,79.564348,0.094921441,1,4,
127,2156,-209.752502,79.564396,4.944263529,0,3,
128,203,-209.795492,79.588818,0.008944272,0,4,
128,206,-209.795404,79.588834,0.012587295,1,2,
128,211,-209.795284,79.588872,0.043511837,1,3,
128,213,-209.795232,79.589304,0.038804639,1,1,
128,216,-209.795226,79.588916,5.973949504,0,2,
129,2315,-209.744258,79.557754,0.349604634,0,3,
129,2369,-209.740762,79.557736,0.299004281,1,1,
129,2410,-209.737772,79.55772,4.705576097,0,2,
130,1444,-209.774776,79.528652,0.0214,0,4,
130,1471,-209.774562,79.528652,0.143602228,1,2,
130,1510,-209.773126,79.528644,0.021400935,1,2,
130,1524,-209.772912,79.528642,2.606232169,0,1,
131,2138,-209.753648,79.511088,0.092712027,0,3,
131,2149,-209.752724,79.511012,0.045615787,1,1,
131,2163,-209.752268,79.511,0.184202714,1,1,
131,2191,-209.750426,79.51099,2.787873892,0,4,
132,2955,-209.722566,79.512012,0.06921416,0,3,
132,2974,-209.721874,79.511998,0.123007967,1,1,
132,2981,-209.720644,79.511984,0.02740073,1,2,
132,2986,-209.72037,79.511982,0.092242506,1,4,
132,2995,-209.719448,79.511954,7.89173566,0,3,
133,3204,-209.700002,79.588438,1.68473535,0,2,
134,3123,-209.70532,79.572452,0.045800437,0,1,
134,3131,-209.704862,79.57245,0.352800907,1,4,
134,3169,-209.701334,79.572442,6.754632976,0,2,
135,2231,-209.748304,79.5239,0.033328666,0,1,
135,2236,-209.748098,79.523638,0.03411803,1,4,
135,2239,-209.747868,79.523386,0.034808045,1,3,
135,2243,-209.747614,79.523148,0.035236345,1,2,
135,2246,-209.747342,79.522924,0.012601587,1,4,
135,2247,-209.74724,79.52285,0.036113709,1,1,
135,2252,-209.746942,79.522646,0.047753534,1,4,
135,2262,-209.746528,79.522408,0.040370782,1,2,
135,2264,-209.74616,79.522242,0.034294023,1,1,
135,2267,-209.745838,79.522124,0.041677812,1,2,
135,2273,-209.745436,79.522014,0.018788294,1,4,
135,2278,-209.745252,79.521976,0.036402747,1,4,
135,2289,-209.744892,79.521922,0.020662042,1,3,
135,2302,-209.744686,79.521906,0.083803819,1,4,
135,2328,-209.743848,79.521898,0.281604545,1,3,
135,2361,-209.741032,79.521882,0.1892,1,2,
135,2387,-209.73914,79.521882,0.026412118,1,1,
135,2396,-209.738876,79.521874,0.162201973,1,3,
135,2426,-209.737254,79.521866,0.188402654,1,1,
135,2457,-209.73537,79.521856,0.139402296,1,1,
135,2470,-209.733976,79.521848,0.158203161,1,2,
135,2506,-209.732394,79.521838,0.07060255,1,1,
135,2581,-209.731688,79.521832,0.056600353,1,3,
135,2697,-209.731122,79.52183,1.894159919,0,2,
136,2211,-209.749016,79.528042,0.06,0,4,
136,2227,-209.748416,79.528042,0.021185844,1,3,
136,2232,-209.748206,79.52807,0.279498193,1,3,
136,2271,-209.745474,79.52866,4.72090429,0,4,
137,324,-209.79265,79.530426,0.028160256,0,3,
137,380,-209.792386,79.530328,0.058495812,1,1,
137,469,-209.791806,79.530252,0.093127225,1,1,
137,541,-209.790878,79.530174,0.12120594,1,3,
137,623,-209.789666,79.530162,0.070034563,1,3,
137,641,-209.788966,79.53014,0.392601274,1,2,
137,949,-209.78504,79.53015,0.117406133,1,3,
137,1022,-209.783866,79.530162,0.048810245,1,1,
137,1068,-209.783378,79.530172,0.228600087,1,3,
137,1181,-209.781092,79.530174,0.0142,1,1,
137,1196,-209.78095,79.530174,0.023203448,1,4,
137,1224,-209.780718,79.53017,0.046006956,1,3,
137,1254,-209.780258,79.530162,0.139603582,1,2,
137,1285,-209.778862,79.530152,0.0388,1,3,
137,1313,-209.778474,79.530152,0.0288,1,3,
137,1335,-209.778186,79.530152,0.057888514,1,1,
137,1351,-209.777608,79.53012,0.098235635,1,3,
